PartNo,Barcode,Size,Diameter,Width,Description,Cap,Bore,Load,Finish,Offset,Backspace,Bolt Pattern1,Bolt Pattern2,Additional Info,Brand,Style,Discontinued,Special,Length,Width,Height,Gross Weight,MSRP,Price,Qty AL,Qty CA,Qty IN,Qty TX,Qty NC,Qty ON,L Pic,XL Pic
412-22281ABL-51,886821173815,22X12,22,12,8-165.1ANTH W/SBLIP VIS ROCKER,C398SB-8V,125.2,3650,Anthracite with Satin Black Lip,-51,4.5,8-6.5 (8-165.1),,Chrome Bolts,VIS-VOR,412,No,No,24.5,24.5,14.25,56,491.85,314.72,1,35,5,0,12,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-22281C-51,886821181421,22X12,22,12,8-165.1 CHR VIS ROCKER,C398-8V,125.2,3650,Chrome,-51,4.5,8-6.5 (8-165.1),,,VIS-VOR,412,No,No,24,24,14,48.9,638.49,411.32,0,33,0,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-22281GB-51,886821229376,22X12,22,12,8-165.1 GB/SSBLT VOR ROCKER,C398GB-8V,125.2,3650,Gloss Black,-51,4.5,8-6.5 (8-165.1),,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,0,0,0,0,471.99,303.83,40,104,0,20,28,0,,
412-22281SB-51,886821173440,22X12,22,12,8-165.1 SB VIS ROCKER,C398SB-8V,125.2,3650,Satin Black,-51,4.5,8-6.5 (8-165.1),,Chrome Bolts,VIS-VOR,412,No,No,24.5,24.5,14,55.58,471.99,303.83,116,36,69,0,20,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
412-22283ABL-51,886821173792,22X12,22,12,6-139.7ANTH W/SBLIP VIS ROCKER,C398SB-6V,106.2,2400,Anthracite with Satin Black Lip,-51,4.5,6-5.5 (6-139.7),,Chrome Bolts,VIS-VOR,412,No,No,24.5,24.5,14.25,55,491.85,314.72,13,33,14,20,10,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-22283C-51,886821181391,22X12,22,12,6-139.7 CHR VIS ROCKER,C398-6V,106.2,2400,Chrome,-51,4.5,6-5.5 (6-139.7),,,VIS-VOR,412,No,No,24.25,24.25,14,54,638.49,411.32,0,0,0,0,12,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-22283GB-51,886821229345,22X12,22,12,6-139.7 GB/SSBLT VOR ROCKER,C398GB-6V,106.2,2400,Gloss Black,-51,4.5,6-5.5 (6-139.7),,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,24,25,14,50.8,471.99,303.83,0,35,0,12,60,4,,
412-22283SB-51,886821173426,22X12,22,12,6-139.7 SB VIS ROCKER,C398SB-6V,106.2,2400,Satin Black,-51,4.5,6-5.5 (6-139.7),,Chrome Bolts,VIS-VOR,412,No,No,24.5,24.5,14,52.35,471.99,303.83,89,38,0,0,32,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-22285ABL-51,886821176052,22X12,22,12,5-139.7ANTH W/SBLIP VIS ROCKER,C398SB-5V,108,2400,Anthracite with Satin Black Lip,-51,4.5,5-5.5 (5-139.7),,Chrome Bolts,VIS-VOR,412,No,No,24,24,14,48.95,491.85,314.72,40,27,0,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-22285C-51,886821181407,22X12,22,12,5-139.7 CHR VIS ROCKER,C398-5V,108,2400,Chrome,-51,4.5,5-5.5 (5-139.7),,,VIS-VOR,412,No,No,24.5,24.5,14,52.85,638.49,411.32,0,36,0,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-22285SB-51,886821176014,22X12,22,12,5-139.7 SB VIS ROCKER,C398SB-5V,108,2400,Satin Black,-51,4.5,5-5.5 (5-139.7),,Chrome Bolts,VIS-VOR,412,No,No,22.75,22.75,11.25,42.98,471.99,303.83,92,136,79,0,8,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-22287ABL-51,886821173822,22X12,22,12,8-180 ANTH W/SBLIP VIS ROCKER,C398SB-8V,124.2,3650,Anthracite with Satin Black Lip,-51,4.5,8-180,,Chrome Bolts,VIS-VOR,412,No,No,24,24,14,48.95,491.85,314.72,12,18,24,0,13,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-22287C-51,886821181438,22X12,22,12,8-180 CHR VIS ROCKER,C398-8V,124.2,3650,Chrome,-51,4.5,8-180,,,VIS-VOR,412,No,No,24.5,24.5,14.25,56,638.49,411.32,29,20,16,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-22287SB-51,886821173457,22X12,22,12,8-180 SB VIS ROCKER,C398SB-8V,124.2,3650,Satin Black,-51,4.5,8-180,,Chrome Bolts,VIS-VOR,412,No,No,0,0,0,0,471.99,303.83,4,10,4,0,8,16,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
412-24270ABL-51,886821173846,24X12,24,12,8-170 ANTH W/SBLIP VIS ROCKER,C398SB-8V,125.2,3650,Anthracite with Satin Black Lip,-51,4.5,8-170,,Chrome Bolts,VIS-VOR,412,No,No,26.75,26.75,14,59.84,633.91,408.2,12,16,20,0,8,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-24270C-51,886821181483,24X12,24,12,8-170 CHR VIS ROCKER,C398-8V,125.2,3650,Chrome,-51,4.5,8-170,,,VIS-VOR,412,No,No,26.75,26.75,14,59.84,870.67,559.34,0,0,12,0,8,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-24270GB-51,886821229406,24X12,24,12,8-170 GB/SSBLT VOR ROCKER,C398GB-8V,125.2,3650,Gloss Black,-51,4.5,8-170,,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,0,0,0,0,610.99,392.62,8,23,2,16,8,0,,
412-24270SB-51,886821173488,24X12,24,12,8-170 SB VIS ROCKER,C398SB-8V,125.2,3650,Satin Black,-51,4.5,8-170,,Chrome Bolts,VIS-VOR,412,No,No,26.25,26.25,14,59.45,610.99,392.64,16,75,0,0,10,4,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
412-24273ABL-51,886821176076,24X12,24,12,5-127 ANTH W/SBLIP VIS ROCKER,C398SB-65V,78.1,2400,Anthracite with Satin Black Lip,-51,4.5,5-5 (5-127),,Chrome Bolts,VIS-VOR,412,No,No,26.75,26.75,14.25,60.42,633.91,408.2,6,5,7,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-24273C-51,886821181445,24X12,24,12,5-127 CHR VIS ROCKER,C398-65V,78.1,2400,Chrome,-51,4.5,5-5 (5-127),,,VIS-VOR,412,No,No,26.75,26.75,14.25,60.42,870.67,559.34,7,12,0,0,4,5,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-24273GB-51,886821229383,24X12,24,12,5-127 GB/SSBLT VOR ROCKER,C398GB-65V,78.1,2400,Gloss Black,-51,4.5,5-5 (5-127),,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,0,0,0,0,610.99,392.62,83,47,34,14,12,0,,
412-24273SB-51,886821176021,24X12,24,12,5-127 SB VIS ROCKER,C398SB-65V,78.1,2400,Satin Black,-51,4.5,5-5 (5-127),,Chrome Bolts,VIS-VOR,412,No,No,26.75,26.75,14,59.4,610.99,392.64,3,10,31,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-24281ABL-51,886821173853,24X12,24,12,8-165.1ANTH W/SBLIP VIS ROCKER,C398SB-8V,125.2,3650,Anthracite with Satin Black Lip,-51,4.5,8-6.5 (8-165.1),,Chrome Bolts,VIS-VOR,412,No,No,26.75,26.75,14.25,60,633.91,408.2,23,18,2,0,4,4,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-24281C-51,886821181490,24X12,24,12,8-165.1 CHR VIS ROCKER,C398-8V,125.2,3650,Chrome,-51,4.5,8-6.5 (8-165.1),,,VIS-VOR,412,No,No,26.75,26.75,14,63.05,870.67,559.34,0,0,1,0,10,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-24281GB-51,886821229413,24X12,24,12,8-165.1 GB/SSBLT VOR ROCKER,C398GB-8V,125.2,3650,Gloss Black,-51,4.5,8-6.5 (8-165.1),,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,0,0,0,0,610.99,392.62,20,32,0,16,4,4,,
412-24281SB-51,886821173495,24X12,24,12,8-165.1 SB VIS ROCKER,C398SB-8V,125.2,3650,Satin Black,-51,4.5,8-6.5 (8-165.1),,Chrome Bolts,VIS-VOR,412,No,No,26.75,26.75,14.25,61,610.99,392.64,23,25,43,0,4,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
412-24283ABL-51,886821173839,24X12,24,12,6-139.7ANTH W/SBLIP VIS ROCKER,C398SB-6V,106.2,2400,Anthracite with Satin Black Lip,-51,4.5,6-5.5 (6-139.7),,Chrome Bolts,VIS-VOR,412,No,No,26.75,26.75,14,58.35,633.91,408.2,13,13,12,0,5,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-24283C-51,886821181452,24X12,24,12,6-139.7 CHR VIS ROCKER,C398-6V,106.2,2400,Chrome,-51,4.5,6-5.5 (6-139.7),,,VIS-VOR,412,No,No,26.76,26.75,14,60.25,870.67,559.34,0,0,0,0,2,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-24283GB-51,886821229390,24X12,24,12,6-139.7 GB/SSBLT VOR ROCKER,C398GB-6V,106.2,2400,Gloss Black,-51,4.5,6-5.5 (6-139.7),,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,0,0,0,0,610.99,392.62,0,0,0,6,3,4,,
412-24283SB-51,886821173471,24X12,24,12,6-139.7 SB VIS ROCKER,C398SB-6V,106.2,2400,Satin Black,-51,4.5,6-5.5 (6-139.7),,Chrome Bolts,VIS-VOR,412,No,No,26,26,14.25,48.65,610.99,392.64,48,60,74,0,4,16,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-24285ABL-51,886821176083,24X12,24,12,5-139.7ANTH W/SBLIP VIS ROCKER,C398SB-5V,108,2400,Anthracite with Satin Black Lip,-51,4.5,5-5.5 (5-139.7),,Chrome Bolts,VIS-VOR,412,No,No,26,26,14,59,633.91,408.2,47,7,39,0,4,1,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-24285C-51,886821181476,24X12,24,12,5-139.7 CHR VIS ROCKER,C398-5V,108,2400,Chrome,-51,4.5,5-5.5 (5-139.7),,,VIS-VOR,412,No,No,26.5,26.5,14,60.1,870.67,559.34,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-24285SB-51,886821176038,24X12,24,12,5-139.7 SB VIS ROCKER,C398SB-5V,108,2400,Satin Black,-51,4.5,5-5.5 (5-139.7),,Chrome Bolts,VIS-VOR,412,No,No,26.75,26.75,14.25,60,610.99,392.64,58,46,12,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-24287ABL-51,886821173877,24X12,24,12,8-180 ANTH W/SBLIP VIS ROCKER,C398SB-8V,124.2,3650,Anthracite with Satin Black Lip,-51,4.5,8-180,,Chrome Bolts,VIS-VOR,412,No,No,26,26,14.75,60,633.91,408.2,36,8,26,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-24287C-51,886821181506,24X12,24,12,8-180 CHR VIS ROCKER,C398-8V,124.2,3650,Chrome,-51,4.5,8-180,,,VIS-VOR,412,No,No,26.25,26.25,14,63.12,870.67,559.34,0,10,0,0,12,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-24287SB-51,886821173501,24X12,24,12,8-180 SB VIS ROCKER,C398SB-8V,124.2,3650,Satin Black,-51,4.5,8-180,,Chrome Bolts,VIS-VOR,412,No,No,26,26,14.75,60,610.99,392.64,0,13,12,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
412-2936ABL12,886821173631,20X9,20,9,6-135 ANTH W/SBLIP VIS ROCKER,C398SB-6V,87.1,2400,Anthracite with Satin Black Lip,12,5.5,6-135,,Chrome Bolts,VIS-VOR,412,No,No,22.5,22.5,11.25,41.7,375.77,239.94,92,6,108,1,4,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2936C12,886821173884,20X9,20,9,6-135 CHR VIS ROCKER,C398-6V,87.1,2400,Chrome,12,5.5,6-135,,,VIS-VOR,412,No,No,22.5,22.5,10.25,41.5,499.5,319.39,9,0,16,0,0,4,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2936GB12,886821229147,20X9,20,9,6-135 GB/SSBLT VOR ROCKER,C398GB-6V,87.1,2400,Gloss Black,12,5.5,6-135,,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,22.5,22.5,11.5,49,355.91,227.47,0,3,4,0,0,4,,
412-2936SB12,886821173273,20X9,20,9,6-135 SB VIS ROCKER,C398SB-6V,87.1,2400,Satin Black,12,5.5,6-135,,Chrome Bolts,VIS-VOR,412,No,No,22.5,22.5,11.25,42.3,355.91,227.46,46,79,38,28,5,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-2950ABL12,886821173648,20X9,20,9,5-150 ANTH W/SBLIP VIS ROCKER,C398SB-5V,110.2,2400,Anthracite with Satin Black Lip,12,5.5,5-150,,Chrome Bolts,VIS-VOR,412,No,No,24,24,14,48.9,375.77,239.94,85,71,27,308,8,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2950C12,886821173891,20X9,20,9,5-150 CHR VIS ROCKER,C398-5V,110.2,2400,Chrome,12,5.5,5-150,,,VIS-VOR,412,No,No,22.75,22.75,11.25,46,499.5,319.39,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2950SB12,886821173280,20X9,20,9,5-150 SB VIS ROCKER,C398SB-5V,110.2,2400,Satin Black,12,5.5,5-150,,Chrome Bolts,VIS-VOR,412,No,No,24,24,14,48.9,355.91,227.46,103,0,0,63,6,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-2970ABL12,886821173686,20X9,20,9,8-170 ANTH W/SBLIP VIS ROCKER,C398SB-8V,125.2,3650,Anthracite with Satin Black Lip,12,5.5,8-170,,Chrome Bolts,VIS-VOR,412,No,No,22.75,22.75,11.25,47,375.77,239.94,31,39,40,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2970C12,886821173921,20X9,20,9,8-170 CHR VIS ROCKER,C398-8V,125.2,3650,Chrome,12,5.5,8-170,,,VIS-VOR,412,No,No,22.75,22.75,11.25,45,499.5,319.39,2,0,12,0,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2970GB12,886821229178,20X9,20,9,8-170 GB/SSBLT VOR ROCKER,C398GB-8V,125.2,3650,Gloss Black,12,5.5,8-170,,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,0,0,0,0,355.91,227.47,20,3,12,0,8,8,,
412-2970SB12,886821173310,20X9,20,9,8-170 SB VIS ROCKER,C398SB-8V,125.2,3650,Satin Black,12,5.5,8-170,,Chrome Bolts,VIS-VOR,412,No,No,22.75,22.75,11.25,46,355.91,227.46,33,20,31,0,4,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
412-2973ABL10,886821173655,20X9,20,9,5-127 ANTH W/SBLIP VIS ROCKER,C398SB-65V,78.1,2400,Anthracite with Satin Black Lip,10,5.41,5-5 (5-127),,Chrome Bolts,VIS-VOR,412,No,No,22.75,22.75,11.25,46,375.77,239.94,11,64,2,0,5,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2973C10,886821173907,20X9,20,9,5-127 CHR VIS ROCKER,C398-65V,78.1,2400,Chrome,10,5.41,5-5 (5-127),,,VIS-VOR,412,No,No,22.5,22.5,11.25,43.4,499.5,319.39,22,13,8,0,10,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2973SB10,886821173297,20X9,20,9,5-127 SB VIS ROCKER,C398SB-65V,78.1,2400,Satin Black,10,5.41,5-5 (5-127),,Chrome Bolts,VIS-VOR,412,No,No,22.75,22.75,11.25,44,355.91,227.46,44,37,22,0,10,11,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-2981ABL12,886821173693,20X9,20,9,8-165.1ANTH W/SBLIP VIS ROCKER,C398SB-8V,125.2,3650,Anthracite with Satin Black Lip,12,5.5,8-6.5 (8-165.1),,Chrome Bolts,VIS-VOR,412,No,No,22.75,22.75,11.25,44.05,375.77,239.94,33,3,31,15,4,4,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2981C12,886821173938,20X9,20,9,8-165.1 CHR VIS ROCKER,C398-8V,125.2,3650,Chrome,12,5.5,8-6.5 (8-165.1),,,VIS-VOR,412,No,No,22.5,22.5,11.25,44.55,499.5,319.39,0,0,8,0,0,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2981GB12,886821229185,20X9,20,9,8-165.1 GB/SSBLT VOR ROCKER,C398GB-8V,125.2,3650,Gloss Black,12,5.5,8-6.5 (8-165.1),,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,23,23,11,42.4,355.91,227.47,19,3,48,20,0,4,,
412-2981SB12,886821173327,20X9,20,9,8-165.1 SB VIS ROCKER,C398SB-8V,125.2,3650,Satin Black,12,5.5,8-6.5 (8-165.1),,Chrome Bolts,VIS-VOR,412,No,No,22,22,11,40.4,355.91,227.46,49,8,20,35,8,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
412-2983ABL10,886821173679,20X9,20,9,6-139.7ANTH W/SBLIP VIS ROCKER,C398SB-6V,106.2,2400,Anthracite with Satin Black Lip,10,5.41,6-5.5 (6-139.7),,Chrome Bolts,VIS-VOR,412,No,No,22.5,22.5,11.25,41.65,375.77,239.94,14,101,0,249,19,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2983C10,886821173914,20X9,20,9,6-139.7 CHR VIS ROCKER,C398-6V,106.2,2400,Chrome,10,5.41,6-5.5 (6-139.7),,,VIS-VOR,412,No,No,22.75,22.75,11.25,43,499.5,319.39,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2983GB10,886821229154,20X9,20,9,6-139.7 GB/SSBLT VOR ROCKER,C398GB-6V,106.2,2400,Gloss Black,10,4.5,6-5.5 (6-139.7),,Stainless Steel Button Head Lip Bolts,VIS-VOR,412,No,No,23,23,11,39.6,355.91,227.47,0,0,4,0,0,4,,
412-2983SB10,886821173303,20X9,20,9,6-139.7 SB VIS ROCKER,C398SB-6V,106.2,2400,Satin Black,10,5.41,6-5.5 (6-139.7),,Chrome Bolts,VIS-VOR,412,No,No,22.5,22.5,11.25,41.6,355.91,227.46,50,27,0,10,20,4,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-2985ABL12,886821185993,20X9,20,9,5-139.7 ANTH W/SBLIP VIS ROCKR,C398SB-5V,108,2400,Anthracite with Satin Black Lip,12,5.5,5-5.5 (5-139.7),,w\Satin Black Lip & Chrome Bolts,VIS-VOR,412,No,No,22.5,22.5,11.25,41.7,375.77,239.94,32,60,24,0,8,8,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2985C12,886821186006,20X9,20,9,5-139.7 CHR VIS ROCKR,C398-5V,108,2400,Chrome,12,5.5,5-5.5 (5-139.7),,,VIS-VOR,412,No,No,22,22,11,40.4,499.5,319.39,6,8,4,0,8,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2985SB12,886821185986,20X9,20,9,5-139.7 SB VIS ROCKER,C398SB-5V,108,2400,Satin Black,12,5.5,5-5.5 (5-139.7),,w\Chrome Bolts,VIS-VOR,412,No,No,23,23,11,41.4,355.91,227.46,42,39,17,4,0,12,https://images.iconfigurators.app/images/wheels/large/Vision_412_wheel_6lug_matteblack_20x9-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_wheel_6lug_matteblack_20x9-1000.jpg
412-2987ABL12,886821173709,20X9,20,9,8-180 ANTH W/SBLIP VIS ROCKER,C398SB-8V,124.2,3650,Anthracite with Satin Black Lip,12,5.5,8-180,,Chrome Bolts,VIS-VOR,412,No,No,22.75,22.75,11.25,44,375.77,239.94,37,20,12,22,4,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-422-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-422-00-1000.jpg
412-2987C12,886821173945,20X9,20,9,8-180 CHR VIS ROCKER,C398-8V,124.2,3650,Chrome,12,5.5,8-180,,,VIS-VOR,412,No,No,22.5,22.5,10.25,44.9,499.5,319.39,0,0,0,0,0,0,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12-1609-421-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_24x12-1609-421-00-1000.jpg
412-2987SB12,886821173334,20X9,20,9,8-180 SB VIS ROCKER,C398SB-8V,124.2,3650,Satin Black,12,5.5,8-180,,Chrome Bolts,VIS-VOR,412,No,No,22,22,12,43.5,355.91,227.46,28,14,49,0,4,4,https://images.iconfigurators.app/images/wheels/large/Vision_412_24x12_1611-679-00-500.png,https://images.iconfigurators.app/images/wheels/xlarge/Vision_412_Rocker_Satin-Black-8_7429.png
